status,google_index,url_digits_ratio,domain_in_title,phish_hints,ip,?_url_count,len_url,/_url_count,hostname_len
0,1,0.0,0,0,0,0,51,4,17
0,0,0.0,1,0,0,0,137,7,22
0,1,0.2631578947368421,0,0,1,0,95,6,15
1,1,0.3103448275862069,1,0,1,0,87,8,14
1,1,0.012345679012345678,1,0,0,1,81,8,14
1,1,0.06756756756756757,1,0,0,0,74,8,14
1,1,0.15789473684210525,1,0,1,0,57,3,48
1,1,0.0,1,0,0,0,30,3,20
1,0,0.12643678160919541,1,0,1,1,87,3,24
0,0,0.0,1,0,0,1,56,3,19
0,1,0.0,1,0,0,0,53,4,17
1,1,0.0,1,2,0,0,67,6,23
0,0,0.012195121951219513,1,0,0,0,82,5,17
1,1,0.3,1,0,1,0,70,4,29
0,0,0.0,0,0,0,0,52,5,15
0,0,0.11904761904761904,1,0,0,0,42,3,19
0,0,0.0,1,0,0,0,41,3,31
0,0,0.0,0,0,0,0,46,4,20
1,1,0.0,1,0,0,0,67,6,22
1,1,0.4367816091954023,1,0,1,0,87,3,13
1,1,0.0,1,1,0,0,42,4,21
1,1,0.05426356589147287,1,0,0,1,129,7,25
1,1,0.1937984496124031,1,0,1,1,129,5,54
1,1,0.1744186046511628,0,2,1,0,86,5,29
0,1,0.0,1,0,0,0,43,4,19
0,1,0.10204081632653061,1,0,0,0,98,6,11
1,0,0.3178294573643411,1,0,1,0,129,6,73
1,0,0.0,1,0,0,0,18,3,10
1,1,0.08695652173913043,1,2,0,1,115,8,15
1,1,0.0,1,0,0,0,50,4,20
1,1,0.05,1,2,0,0,100,10,12
1,1,0.05128205128205128,1,1,0,0,39,3,22
0,0,0.09090909090909091,1,0,0,0,22,2,15
1,1,0.1774193548387097,1,0,1,1,124,5,46
1,0,0.0,1,1,0,0,52,3,43
0,0,0.0,1,0,0,0,53,4,25
1,1,0.22545454545454546,0,3,1,2,275,6,25
0,0,0.11428571428571428,1,0,0,0,70,6,18
0,1,0.0,0,0,0,0,38,4,18
1,1,0.0625,1,0,0,0,48,3,28
0,0,0.0,1,0,0,0,47,4,15
0,0,0.0,0,0,0,0,88,4,21
0,0,0.0,0,0,0,0,60,4,16
1,1,0.027522935779816515,1,0,0,1,109,4,27
0,0,0.07407407407407407,0,0,0,0,27,3,18
1,0,0.36548223350253806,1,2,1,1,197,4,16
0,0,0.0,0,0,0,0,44,4,11
0,0,0.0,0,0,0,0,43,5,15
1,1,0.42,1,0,1,0,50,3,10
1,1,0.3548387096774194,1,0,1,0,62,3,22
0,0,0.06779661016949153,1,1,0,0,59,4,20
0,1,0.07142857142857142,1,0,0,0,42,3,10
1,1,0.29591836734693877,1,2,1,0,98,9,26
1,1,0.36363636363636365,1,1,1,0,220,6,14
1,1,0.12692307692307692,1,1,0,1,260,5,27
0,0,0.0,0,0,0,0,29,3,20
0,0,0.0,1,0,0,0,79,6,19
1,1,0.3181818181818182,1,0,1,0,66,5,12
1,1,0.0,1,0,0,0,49,5,23
0,1,0.046875,1,0,0,0,64,4,27
1,1,0.047979797979797977,1,3,1,2,396,21,14
0,1,0.0759493670886076,1,0,0,0,79,6,22
1,1,0.0,1,0,0,0,59,6,25
1,1,0.07476635514018691,1,1,0,1,107,4,17
1,1,0.04411764705882353,1,0,0,0,68,6,19
1,1,0.18518518518518517,1,0,1,0,81,5,27
1,1,0.08823529411764706,1,0,0,0,34,4,14
1,1,0.0,1,0,0,0,27,3,19
1,1,0.0,1,2,0,0,63,4,38
1,1,0.0,0,0,0,0,54,7,9
1,0,0.0,1,0,0,0,33,5,16
1,1,0.24675324675324675,1,0,1,0,77,5,23
0,0,0.0,1,0,0,0,61,4,22
0,0,0.0,1,0,0,0,54,4,20
1,0,0.1446280991735537,0,1,1,1,242,11,19
0,0,0.0821917808219178,1,0,0,0,73,5,11
1,1,0.04964539007092199,1,1,0,1,141,7,36
0,0,0.09876543209876543,1,0,0,0,81,7,16
0,1,0.041237113402061855,1,1,0,0,97,7,21
0,0,0.016666666666666666,1,0,0,0,60,3,35
1,1,0.1509433962264151,1,0,1,0,106,5,18
1,1,0.0,1,1,0,0,26,3,13
1,1,0.0,1,3,0,0,56,6,22
1,1,0.20161290322580644,1,0,1,1,124,4,50
1,1,0.060810810810810814,1,0,0,1,148,4,15
0,1,0.0,0,0,0,0,48,6,17
1,1,0.2894736842105263,1,0,1,1,76,3,10
1,1,0.018867924528301886,1,0,0,1,53,3,26
0,0,0.0,0,0,0,0,47,4,18
0,1,0.0,0,0,0,0,48,3,15
0,1,0.0,0,0,0,0,87,5,17
1,1,0.0,1,0,0,0,45,3,20
1,1,0.0,1,1,0,0,51,4,15
1,1,0.2222222222222222,1,0,1,0,81,5,27
1,1,0.0,1,3,0,0,62,7,15
1,1,0.10810810810810811,1,0,0,0,148,5,31
0,0,0.12698412698412698,1,0,1,1,63,4,19
0,0,0.0,1,0,0,0,33,5,13
1,1,0.08695652173913043,1,0,0,0,46,5,27
1,1,0.0,1,0,0,0,32,2,24
1,1,0.0,1,2,0,1,87,7,22
0,0,0.0,1,1,0,0,31,2,24
1,1,0.0,1,0,0,0,33,3,16
1,1,0.15384615384615385,1,2,1,1,169,6,21
0,0,0.09259259259259259,1,0,0,1,54,4,18
0,0,0.0,0,0,0,1,39,3,16
1,1,0.022988505747126436,1,3,0,0,87,9,17
0,0,0.058823529411764705,1,0,0,0,102,7,12
1,1,0.12244897959183673,1,0,1,0,98,4,11
1,1,0.0,1,0,0,0,42,4,16
0,0,0.06976744186046512,1,0,0,1,43,3,15
0,0,0.0,1,0,0,0,60,5,21
1,1,0.21808510638297873,1,3,1,1,188,9,22
0,1,0.10144927536231885,1,0,1,0,69,3,12
0,1,0.0,0,0,0,0,119,4,17
1,1,0.0,1,0,0,0,51,5,24
1,1,0.025806451612903226,1,3,0,1,155,6,22
0,0,0.0,0,0,0,0,45,4,21
0,1,0.04,1,0,0,0,25,3,16
0,0,0.0,0,0,0,0,71,6,19
1,1,0.04854368932038835,1,2,0,0,103,9,16
0,0,0.03225806451612903,1,0,0,0,62,5,20
1,1,0.22839506172839505,1,0,1,0,162,10,23
0,0,0.06779661016949153,1,0,0,0,59,5,23
1,1,0.0,0,0,0,0,49,4,24
1,1,0.07142857142857142,0,1,0,1,84,6,16
0,0,0.049019607843137254,1,0,0,0,102,6,19
1,1,0.0,1,0,0,0,32,4,20
0,1,0.0,0,0,0,0,49,4,20
1,1,0.0,0,0,0,0,41,5,22
0,0,0.0,1,0,0,1,101,3,22
1,1,0.0,1,0,0,0,43,4,17
1,1,0.0,0,0,0,0,70,8,9
1,1,0.012048192771084338,1,1,0,0,83,9,20
1,1,0.3568075117370892,1,2,1,1,213,5,24
0,1,0.06896551724137931,1,0,0,0,87,5,33
1,0,0.0,1,0,0,1,70,6,7
0,0,0.018518518518518517,1,0,0,0,54,3,35
1,1,0.2682926829268293,1,0,1,1,82,3,18
0,0,0.0,1,0,0,0,35,3,22
1,1,0.1,1,0,0,1,160,7,43
0,0,0.0,1,0,0,0,44,4,18
1,1,0.16666666666666666,1,0,0,0,60,4,24
1,1,0.0,1,1,0,0,56,5,19
1,1,0.0,1,0,0,0,35,5,14
1,1,0.15748031496062992,1,0,1,1,127,5,50
0,1,0.09523809523809523,1,0,0,0,63,4,27
1,1,0.0,1,0,0,0,58,3,13
0,0,0.2727272727272727,1,0,0,0,44,3,16
0,1,0.0,0,1,0,0,155,9,22
1,1,0.0,1,0,0,1,69,4,24
1,1,0.0,0,0,0,0,34,3,21
1,1,0.011494252873563218,1,0,0,0,87,7,13
1,1,0.0,1,0,0,0,29,3,15
1,1,0.22077922077922077,1,0,1,0,77,5,23
1,1,0.1796875,1,2,1,0,128,6,15
1,1,0.33858267716535434,1,0,1,1,127,3,61
0,0,0.0,0,0,0,0,65,5,18
1,1,0.0,0,0,0,0,23,2,16
1,1,0.0,0,1,0,0,77,9,20
1,1,0.14285714285714285,1,0,0,1,56,4,7
1,1,0.05172413793103448,1,0,0,0,58,3,24
1,1,0.043478260869565216,1,1,0,0,46,4,20
1,1,0.11764705882352941,1,0,1,0,68,4,42
0,0,0.0,0,0,0,0,79,4,22
0,0,0.0,1,0,0,0,47,4,20
1,1,0.19491525423728814,1,0,1,0,118,7,38
1,1,0.028169014084507043,1,0,0,1,71,5,20
1,1,0.0,1,4,0,0,84,7,30
1,1,0.11764705882352941,1,0,0,0,51,4,25
1,1,0.06382978723404255,1,1,0,0,47,3,30
1,1,0.014705882352941176,1,1,0,0,68,5,19
0,0,0.0,1,0,0,0,61,5,16
0,0,0.0,0,0,0,0,67,4,26
0,0,0.03125,0,0,0,0,32,4,17
1,1,0.3442622950819672,1,0,1,0,61,6,12
0,0,0.0,1,0,0,0,89,6,13
1,1,0.13636363636363635,1,1,0,0,22,3,6
0,0,0.0,0,0,0,0,49,5,15
0,0,0.06382978723404255,1,0,0,0,47,3,18
1,1,0.0,1,0,0,0,18,2,11
1,1,0.0,1,0,0,0,52,3,44
0,0,0.0,0,0,0,0,48,5,11
1,1,0.0,0,0,0,0,49,5,30
1,0,0.0,1,0,0,0,41,3,25
0,1,0.04819277108433735,1,0,0,0,83,6,13
0,1,0.0,1,1,0,0,71,7,15
1,1,0.0,1,0,0,1,80,6,15
1,1,0.35294117647058826,1,0,1,0,51,4,10
1,1,0.11538461538461539,1,0,0,0,52,5,25
0,1,0.0,0,0,0,0,88,5,20
0,0,0.0875,1,0,1,0,80,5,23
1,1,0.10638297872340426,1,0,0,0,47,4,7
0,0,0.0,1,0,0,0,77,5,22
1,1,0.0,1,1,0,0,42,4,13
1,1,0.0,1,1,0,0,75,6,37
0,0,0.0,0,0,0,0,27,4,15
1,1,0.33663366336633666,1,3,1,1,202,5,11
1,1,0.0,1,1,0,0,52,6,19
0,0,0.0,1,0,0,0,51,3,21
1,1,0.171875,1,0,1,1,128,5,50
0,0,0.10526315789473684,0,0,0,1,57,5,12
0,0,0.07792207792207792,1,0,0,0,77,5,22
1,1,0.08695652173913043,1,0,0,0,92,5,36
1,1,0.0,1,0,0,0,23,3,6
1,1,0.0380952380952381,1,0,0,1,105,6,22
1,1,0.0,1,0,0,0,44,4,12
1,1,0.0,1,0,0,0,37,3,29
1,1,0.0,1,4,0,1,116,9,21
1,1,0.20833333333333334,1,1,0,0,24,3,5
1,1,0.0,1,0,0,0,30,4,18
1,1,0.18867924528301888,1,0,0,0,53,4,17
1,1,0.0,1,3,0,0,62,6,17
0,0,0.0,1,0,0,0,76,3,32
0,0,0.06779661016949153,1,1,0,0,59,6,21
1,1,0.296875,1,0,1,0,64,4,16
1,1,0.3872549019607843,1,2,1,1,204,6,15
1,1,0.13114754098360656,1,0,0,0,61,3,30
1,1,0.25882352941176473,0,0,1,0,85,4,61
1,1,0.0,1,4,0,1,108,9,17
1,1,0.16981132075471697,1,1,1,0,106,5,45
1,1,0.11267605633802817,1,0,0,0,71,3,63
0,1,0.0,1,0,0,0,46,5,24
0,1,0.1590909090909091,1,0,1,0,44,5,14
0,0,0.0,0,0,0,0,30,4,16
1,0,0.0,1,0,0,0,48,5,16
1,1,0.0,1,0,0,0,67,3,19
1,1,0.11764705882352941,1,0,0,0,51,5,20
1,1,0.05194805194805195,1,4,0,0,77,7,20
1,1,0.0,1,3,0,0,76,10,15
1,1,0.1875,1,4,1,1,240,12,15
0,0,0.03636363636363636,0,0,0,0,55,4,20
0,0,0.057692307692307696,1,0,0,0,52,5,18
1,1,0.0,1,0,0,0,30,4,13
1,1,0.08333333333333333,0,0,0,0,36,4,18
1,1,0.03076923076923077,1,1,0,0,65,8,17
1,1,0.0,1,0,0,0,56,8,15
1,1,0.21818181818181817,1,0,1,0,55,3,46
0,0,0.0,0,0,0,0,45,4,19
0,0,0.17647058823529413,1,0,0,0,68,7,11
0,1,0.15,1,1,0,0,60,7,18
1,1,0.06666666666666667,1,0,0,0,45,5,23
0,0,0.12162162162162163,1,0,0,0,74,5,28
0,0,0.0,0,0,0,0,60,4,26
1,1,0.2072072072072072,1,3,1,0,111,10,15
0,0,0.0684931506849315,0,0,0,0,73,3,23
1,1,0.15126050420168066,1,0,1,1,119,5,42
1,1,0.0,1,0,0,0,77,6,25
1,0,0.0,1,0,0,0,33,3,24
0,0,0.0,1,0,0,0,45,4,22
1,1,0.07692307692307693,1,0,0,0,65,4,43
1,1,0.37681159420289856,1,0,1,0,69,4,27
1,1,0.15384615384615385,1,0,0,0,39,3,30
1,1,0.0,1,1,0,0,74,8,21
0,0,0.0,0,0,0,0,50,3,15
1,1,0.0,1,0,0,0,72,4,54
0,1,0.0,1,0,0,0,49,3,11
1,1,0.14285714285714285,1,0,0,0,28,3,19
0,0,0.0,1,0,0,0,66,4,16
1,1,0.0,1,2,0,0,56,6,23
1,1,0.0,1,1,0,0,52,3,35
1,1,0.0,1,5,0,0,76,9,16
1,1,0.0,1,0,0,0,31,3,13
1,1,0.0,1,1,0,0,75,3,56
0,1,0.0,1,1,0,0,54,5,25
1,1,0.14285714285714285,1,1,0,0,28,3,11
1,1,0.2222222222222222,1,0,1,1,126,4,50
0,0,0.009433962264150943,1,0,0,0,106,6,25
1,0,0.05714285714285714,1,0,0,0,35,2,28
1,0,0.0,1,0,0,0,30,3,22
1,0,0.0,1,0,0,0,28,2,20
0,0,0.05504587155963303,1,0,0,0,109,7,21
0,0,0.043478260869565216,0,0,0,1,92,4,14
0,0,0.12903225806451613,1,0,1,0,93,9,24
0,0,0.08333333333333333,0,0,0,0,48,6,11
1,1,0.2962962962962963,1,0,1,0,81,5,27
0,0,0.0,1,0,0,0,58,3,25
0,0,0.0,1,0,0,0,81,4,31
0,0,0.08450704225352113,1,0,0,0,71,5,29
1,0,0.2733812949640288,1,0,1,1,139,3,17
1,0,0.045454545454545456,1,0,0,0,22,3,13
1,0,0.0707070707070707,1,0,0,1,99,4,20
1,0,0.030303030303030304,1,0,0,0,33,3,19
0,0,0.0,1,0,0,0,49,3,27
1,1,0.0,1,0,0,0,33,5,17
0,1,0.0,0,0,0,0,124,7,18
0,1,0.3333333333333333,1,0,1,0,84,5,13
1,1,0.0,1,2,0,0,49,5,28
1,1,0.474025974025974,1,0,1,1,154,4,44
1,1,0.2641509433962264,1,0,1,0,53,4,35
0,1,0.03225806451612903,1,0,0,0,62,5,14
0,0,0.0,0,0,0,0,39,3,30
1,1,0.038461538461538464,0,0,0,0,26,3,10
0,0,0.0,0,0,0,0,26,3,17
1,1,0.25,1,1,1,0,44,6,14
0,0,0.09836065573770492,1,0,0,0,61,3,16
0,0,0.0,0,0,0,0,45,4,18
1,0,0.2631578947368421,1,0,1,1,38,3,14
1,1,0.0,1,2,0,0,66,6,20
1,1,0.0,1,0,0,0,31,4,20
1,1,0.1791044776119403,1,2,1,0,67,7,23
1,1,0.20408163265306123,1,2,1,0,49,3,31
1,1,0.0,1,0,0,0,48,4,18
0,0,0.0,1,0,0,0,18,3,10
1,1,0.09090909090909091,0,0,0,0,55,3,47
0,1,0.0,0,0,0,0,42,4,17
0,0,0.0,0,0,0,0,71,3,19
0,0,0.125,1,0,0,0,80,5,34
1,1,0.0,1,0,0,0,44,4,22
1,1,0.32222222222222224,1,1,1,0,90,6,19
0,0,0.0,1,0,0,0,29,2,22
1,1,0.0,0,0,0,0,48,6,23
0,0,0.0,1,0,0,0,42,4,22
1,1,0.019230769230769232,1,1,0,0,52,5,19
0,0,0.0,1,0,0,0,70,4,18
1,1,0.0,1,0,0,1,59,4,13
1,1,0.08333333333333333,1,0,0,1,48,4,18
1,0,0.07142857142857142,1,0,1,1,140,7,33
1,1,0.2391304347826087,1,0,1,0,92,7,21
0,0,0.0,1,0,0,0,90,4,37
0,0,0.0,0,0,0,0,43,5,14
1,1,0.0,1,0,0,0,22,3,13
1,1,0.028985507246376812,1,2,0,1,138,5,17
0,1,0.0,1,0,0,0,46,3,38
1,1,0.0,1,4,0,0,49,6,9
1,1,0.19117647058823528,1,0,1,0,68,4,42
0,0,0.17142857142857143,1,0,0,0,105,9,22
1,1,0.024390243902439025,1,0,0,0,41,3,18
1,1,0.136,1,0,1,1,125,5,50
1,1,0.0,1,0,0,0,67,6,17
1,1,0.35,1,0,1,0,40,3,14
0,0,0.11,1,3,0,0,100,7,24
1,1,0.10975609756097561,1,0,0,1,82,4,36
0,0,0.0,1,0,0,0,59,4,17
1,1,0.0,0,0,0,0,42,5,8
0,0,0.13636363636363635,1,0,1,0,110,6,19
1,1,0.14634146341463414,1,0,0,0,41,4,21
1,1,0.05970149253731343,1,2,0,0,67,6,18
1,0,0.024390243902439025,1,0,0,0,41,3,32
0,0,0.02857142857142857,1,1,0,0,35,3,18
1,0,0.12745098039215685,1,0,0,1,204,5,27
1,1,0.0,0,0,0,0,32,3,16
1,1,0.0,1,0,0,0,64,6,22
1,1,0.044444444444444446,1,0,0,0,45,4,21
0,1,0.02564102564102564,0,0,0,0,39,3,10
0,0,0.023255813953488372,1,1,0,1,43,3,15
0,0,0.0,1,0,0,0,70,5,17
1,1,0.27956989247311825,1,2,1,0,93,9,22
0,1,0.0,1,1,0,0,70,5,15
1,1,0.0,1,0,0,0,55,3,38
1,1,0.0,1,3,0,0,53,7,17
1,1,0.06578947368421052,1,0,1,0,76,4,50
0,1,0.0,0,0,0,0,71,8,14
1,0,0.0,1,0,0,0,26,3,12
0,0,0.037037037037037035,1,0,0,0,54,5,16
1,1,0.022222222222222223,1,0,0,0,45,2,38
1,1,0.07692307692307693,1,0,0,0,52,5,20
1,1,0.3898305084745763,1,0,1,0,59,4,18
1,0,0.0,1,0,0,0,26,3,6
1,0,0.0,0,3,0,0,34,4,15
1,1,0.09090909090909091,1,0,0,0,66,3,38
1,1,0.08108108108108109,1,0,0,0,37,3,29
0,0,0.0,1,0,0,0,39,3,19
1,0,0.0,1,0,0,0,42,2,34
0,1,0.0,1,0,0,0,42,5,14
1,0,0.40425531914893614,1,0,1,0,47,5,10
0,1,0.1111111111111111,0,0,0,0,54,5,18
1,1,0.2916666666666667,1,0,1,0,72,6,18
1,1,0.0,1,0,0,0,24,3,12
0,1,0.0,0,0,0,0,61,4,18
1,1,0.0,0,2,0,0,39,4,22
1,0,0.14450867052023122,1,0,1,2,173,8,14
1,1,0.1103448275862069,1,0,1,1,145,7,36
1,1,0.0,1,3,0,1,69,7,18
1,0,0.0,1,0,0,1,97,7,25
0,0,0.05555555555555555,1,0,0,0,18,2,11
1,1,0.14035087719298245,1,0,0,1,57,4,7
0,1,0.0,1,0,0,0,31,3,22
1,0,0.0,1,0,0,0,23,2,16
0,1,0.0,1,0,0,0,38,3,15
0,0,0.0,1,0,0,0,12,2,5
0,0,0.0,1,0,0,0,47,5,20
1,1,0.0,0,2,0,0,57,5,16
0,1,0.03389830508474576,0,0,0,0,59,4,23
1,1,0.1048951048951049,1,0,0,1,143,6,35
1,0,0.0,0,0,0,0,30,3,17
1,1,0.0,1,0,0,0,42,6,15
0,0,0.0,1,0,0,0,102,4,25
0,0,0.0,0,0,0,0,42,4,18
1,1,0.25405405405405407,1,1,1,1,185,7,17
1,1,0.02,1,0,0,0,50,4,21
1,1,0.10526315789473684,1,0,0,1,57,4,19
1,1,0.0,0,3,0,0,67,8,21
1,1,0.011235955056179775,1,4,0,1,89,6,21
1,1,0.0,1,0,0,0,39,4,17
0,0,0.0,1,0,0,0,40,4,17
0,0,0.05194805194805195,0,0,0,0,77,4,16
1,1,0.1270718232044199,1,4,1,1,181,10,28
1,1,0.0,1,1,0,0,40,3,31
1,1,0.13544018058690746,1,0,0,0,443,4,19
1,1,0.06097560975609756,1,2,0,1,164,5,24
1,1,0.26865671641791045,1,0,1,0,67,6,14
0,0,0.06896551724137931,1,0,0,0,58,5,15
1,1,0.015873015873015872,1,1,0,0,63,6,14
1,1,0.27607361963190186,1,3,1,1,163,8,15
1,1,0.11969111969111969,1,0,0,0,259,4,12
1,1,0.1568627450980392,1,2,1,0,153,9,15
1,1,0.0,1,1,0,0,62,6,20
1,1,0.0,1,0,0,0,48,4,30
1,1,0.0,1,1,0,0,53,3,40
0,0,0.2545454545454545,1,0,1,0,55,9,16
0,1,0.04477611940298507,1,0,0,0,67,5,18
1,1,0.3728813559322034,1,5,1,1,236,9,15
0,0,0.047619047619047616,1,2,0,2,189,9,19
1,1,0.07692307692307693,1,0,0,0,65,6,12
1,0,0.0,1,0,0,0,45,3,29
1,1,0.0375,0,3,0,0,80,7,16
1,0,0.046511627906976744,1,0,0,0,43,5,11
0,1,0.038461538461538464,1,0,0,0,52,5,24
1,1,0.0,1,0,0,0,42,4,15
1,1,0.0,1,2,0,0,81,10,22
1,1,0.20987654320987653,1,0,1,1,81,4,49
1,1,0.20689655172413793,1,0,1,1,116,4,42
0,0,0.05172413793103448,1,0,0,0,58,5,19
0,0,0.0,1,0,0,0,70,5,14
1,1,0.0,1,0,0,0,56,3,37
1,1,0.0,1,0,0,1,31,5,13
0,1,0.03571428571428571,1,0,0,0,84,7,17
1,1,0.08139534883720931,1,2,0,0,86,7,16
1,1,0.018867924528301886,0,2,0,0,53,5,21
0,0,0.0,1,0,0,0,47,4,25
1,1,0.0,0,0,0,0,33,3,25
1,0,0.01639344262295082,1,0,0,1,61,7,20
0,1,0.0,0,0,0,0,60,4,18
1,1,0.047619047619047616,1,0,0,0,105,8,20
0,0,0.15555555555555556,1,0,1,0,45,5,15
0,1,0.0,0,0,0,0,79,4,13
1,1,0.022727272727272728,1,0,0,0,44,4,19
1,1,0.0,1,4,0,0,70,6,16
1,1,0.0,0,3,0,0,68,9,12
1,0,0.1,1,0,0,0,40,3,31
1,1,0.10714285714285714,1,0,0,0,56,3,39
1,1,0.0,1,0,0,0,44,3,35
0,0,0.0,1,0,0,0,54,3,19
1,1,0.11904761904761904,1,0,0,0,168,4,12
0,0,0.08888888888888889,1,0,1,0,90,5,17
1,1,0.1,1,0,0,0,30,2,23
0,0,0.02608695652173913,1,0,0,0,115,5,26
0,0,0.0,1,0,0,0,93,5,21
1,0,0.0,1,0,0,0,33,2,26
1,1,0.11235955056179775,1,0,0,1,89,4,17
1,1,0.4482758620689655,1,0,1,0,29,3,15
0,0,0.09523809523809523,1,0,0,0,63,5,16
1,1,0.21818181818181817,1,0,1,0,55,3,47
0,0,0.028985507246376812,1,0,0,0,69,4,19
0,1,0.0,1,0,0,0,45,3,18
1,1,0.0,1,0,0,0,33,3,18
0,0,0.0,1,0,0,0,45,4,16
1,1,0.14743589743589744,1,1,1,1,156,7,15
0,0,0.03225806451612903,1,0,0,0,31,2,24
1,0,0.0,0,0,0,0,28,3,20
1,0,0.14285714285714285,1,0,1,1,147,7,30
1,0,0.029411764705882353,1,0,0,0,34,4,15
1,1,0.0,0,0,0,0,48,5,18
1,1,0.2755102040816326,1,2,1,1,196,8,17
0,0,0.03125,1,0,0,0,32,3,11
1,0,0.0,1,1,0,0,39,4,18
1,1,0.22509225092250923,0,3,1,2,271,6,25
0,1,0.02040816326530612,1,0,0,0,49,4,13
0,1,0.358695652173913,1,1,1,1,552,5,25
0,0,0.022222222222222223,1,0,0,0,45,4,29
1,1,0.09090909090909091,1,1,0,1,66,3,22
0,1,0.0,1,0,0,0,38,3,18
1,1,0.0,1,1,0,0,38,4,18
0,1,0.0,1,0,0,0,45,4,13
0,0,0.0,1,0,0,0,68,3,38
1,1,0.02631578947368421,1,0,0,0,76,6,29
0,1,0.09195402298850575,1,0,0,0,87,6,12
0,0,0.05555555555555555,0,0,0,0,90,3,23
1,1,0.02127659574468085,1,0,0,1,47,3,35
0,1,0.10526315789473684,0,0,0,0,38,3,6
1,1,0.0,1,1,0,0,52,4,29
0,0,0.1,0,0,0,0,120,10,13
0,0,0.0,1,0,0,0,46,4,16
1,1,0.027777777777777776,1,0,0,1,72,5,25
0,1,0.0,1,0,0,0,35,4,11
1,1,0.04918032786885246,1,0,0,1,122,7,23
0,0,0.0,0,0,0,0,41,4,17
0,0,0.10588235294117647,0,0,0,0,85,5,15
1,1,0.20689655172413793,1,0,1,0,145,10,24
1,1,0.046875,1,2,0,0,64,7,19
1,1,0.0,1,1,0,0,34,3,25
0,0,0.0,0,0,0,0,49,4,22
1,1,0.09302325581395349,1,0,0,0,43,4,21
1,0,0.0,0,0,0,0,23,3,14
0,0,0.0,1,1,0,0,29,3,20
0,0,0.36507936507936506,1,0,1,0,63,7,16
1,1,0.13043478260869565,1,0,0,0,46,3,25
1,1,0.15254237288135594,1,0,1,0,59,6,28
0,0,0.0,1,0,0,0,50,4,15
0,0,0.1095890410958904,1,0,0,0,73,5,18
1,1,0.25806451612903225,1,3,1,0,62,8,13
1,1,0.018867924528301886,1,0,0,0,53,4,25
1,1,0.0,1,0,0,0,56,4,21
1,1,0.0,1,2,0,0,38,4,13
1,1,0.0,1,0,0,0,19,2,12
1,1,0.371900826446281,1,1,1,0,121,17,21
1,1,0.10569105691056911,1,0,1,1,123,4,46
1,0,0.0,1,1,0,0,35,3,26
1,1,0.39285714285714285,1,0,1,0,28,4,14
0,0,0.0,0,0,0,0,25,4,13
0,1,0.0875,0,0,0,1,80,4,16
0,0,0.0963855421686747,0,0,1,0,83,5,10
0,1,0.0,0,1,0,0,41,4,17
1,1,0.07058823529411765,0,1,0,1,85,6,16
1,1,0.0,1,0,0,0,34,3,13
0,1,0.0,1,0,0,0,33,4,13
0,0,0.0,1,0,0,0,54,4,18
1,1,0.0,1,0,0,0,100,4,38
1,1,0.0,1,2,0,0,53,7,15
0,1,0.09523809523809523,1,0,0,0,105,5,28
1,0,0.0,0,0,0,0,20,2,13
0,1,0.0,0,0,0,0,61,5,16
0,0,0.0,1,0,0,0,59,4,18
0,1,0.125,0,0,0,0,24,3,11
1,1,0.0,0,0,0,0,44,6,19
0,1,0.09090909090909091,0,0,0,0,44,5,13
0,0,0.0,1,0,0,0,53,5,25
0,0,0.0,1,0,0,0,66,6,15
1,1,0.0410958904109589,1,1,0,0,73,6,41
1,1,0.07142857142857142,0,1,0,0,70,6,16
0,1,0.0,1,0,0,0,37,4,14
1,0,0.023809523809523808,1,0,0,0,42,4,14
0,0,0.0,0,0,0,0,34,4,14
0,0,0.0,1,0,0,0,42,2,35
0,0,0.24074074074074073,0,0,1,0,54,4,15
1,1,0.046875,1,1,0,0,64,5,36
0,0,0.0,1,0,0,0,40,2,33
1,1,0.15,1,2,1,1,160,6,21
0,0,0.0,1,0,0,0,27,3,18
0,0,0.11428571428571428,1,0,1,0,70,5,17
1,1,0.0,0,2,0,0,50,7,10
1,1,0.16129032258064516,1,0,1,1,124,4,50
1,1,0.14782608695652175,1,3,1,0,115,10,19
0,0,0.04918032786885246,1,0,0,1,122,6,33
0,1,0.0,1,0,0,0,53,4,28
1,1,0.0,0,1,0,0,67,6,20
0,1,0.0,0,0,0,0,52,3,16
1,1,0.0,1,3,0,0,60,8,17
1,1,0.03508771929824561,1,0,0,0,57,5,20
1,1,0.2647058823529412,1,1,1,0,34,3,12
1,1,0.037037037037037035,1,1,0,0,54,5,11
1,1,0.06666666666666667,1,0,0,0,45,3,37
1,1,0.11235955056179775,1,3,1,0,89,10,23
0,0,0.0,1,0,0,0,58,3,26
0,0,0.15625,1,0,1,0,64,3,14
1,1,0.15625,1,0,1,1,128,5,50
1,1,0.125,1,0,0,0,48,5,21
1,1,0.05555555555555555,1,0,0,0,36,4,15
0,0,0.0975609756097561,1,0,0,1,41,3,24
1,1,0.15151515151515152,1,0,0,0,66,4,30
0,0,0.0,0,0,0,0,21,3,12
0,1,0.030303030303030304,0,0,0,0,66,4,23
1,1,0.12658227848101267,1,3,1,0,79,10,13
0,0,0.0,0,0,0,0,23,3,13
0,0,0.0,0,0,0,0,80,6,20
1,1,0.0,1,0,0,0,70,5,20
0,0,0.010752688172043012,1,1,0,0,93,9,17
1,1,0.14102564102564102,1,1,1,1,156,7,11
0,0,0.0,0,0,0,0,114,5,20
